Botrytis,Senescence	AT1G02660	250	-11.4217469321	AT1G76650,AT1G32350,AT1G02660,AT4G39670,AT2G40140,AT3G61190,AT1G13340,AT1G09560,AT5G02780,AT2G23270,AT2G18670,AT3G59690,AT5G57510,AT1G61820,AT5G01830,AT3G10640,AT1G15430,AT5G27760,AT2G35980,AT4G24110,AT3G57550,AT2G34500,AT5G42380,AT1G64610
Botrytis,Root Cold	AT1G02660	250	-8.12571333698	AT5G46295,AT1G75020,AT5G63130,AT1G02660,AT2G40140,AT1G13340,AT1G07000,AT3G25250,AT1G76600,AT3G59080,AT1G32920,AT4G36500,AT4G11280,AT5G42380,AT1G69890,AT1G24140,AT3G54150,AT3G09020,AT5G14700,AT3G57450
Root Cold,Root Drought	AT1G02660	250	-10.5626970098	AT3G01830,AT2G35710,AT1G02660,AT1G09070,AT4G01090,AT4G30430,AT5G41550,AT5G59730,AT3G19580,AT5G41810,AT4G23060,AT1G19180,AT3G46930,AT1G61890,AT3G19240,AT2G25460,AT5G45110,AT5G64870,AT4G24380,AT5G17850,AT4G17230,AT5G66210,AT1G80840
Root Cold,Shoot Cold	AT1G02660	250	-37.5070711154	AT5G53570,AT3G11020,AT5G20230,AT5G54470,AT5G63130,AT5G26030,AT1G56660,AT3G59350,AT1G02660,AT1G09070,AT2G40140,AT5G37260,AT5G65300,AT5G59730,AT5G41810,AT1G11210,AT1G58420,AT5G05410,AT3G16860,AT5G62360,AT4G35985,AT5G11650,AT1G14370,AT4G05050,AT1G19180,AT3G24550,AT3G24520,AT2G22500,AT3G46930,AT5G35735,AT2G27260,AT4G29190,AT4G35480,AT5G64850,AT3G12320,AT5G24590,AT4G36500,AT2G17660,AT4G17230,AT4G18280,AT5G66210,AT3G15210,AT3G49530,AT1G69570,AT5G24470,AT1G70420,AT4G33920,AT2G34090
Root Drought,Shoot Cold	AT1G02660	150	-3.97580695473	AT1G59910,AT4G08500,AT1G02660,AT1G09070,AT1G77500,AT5G59730,AT5G41810,AT3G06500,AT1G19180,AT3G46930,AT4G02350,AT4G17230,AT5G66210,AT1G15010
Root Cold,Root Drought,Shoot Cold	AT1G02660	250	-12.5875306764	AT1G19180,AT3G46930,AT5G59730,AT4G17230,AT5G41810,AT5G66210,AT1G02660,AT1G09070
Botrytis,Senescence	AT1G02820	250	-16.0342283678	AT1G63720,AT4G18990,AT5G63130,AT3G05360,AT2G40140,AT2G23320,AT5G62150,AT1G19020,AT3G61930,AT3G63310,AT1G32690,AT3G13950,AT5G57510,AT1G76070,AT5G13080,AT1G28280,AT3G15500,AT1G32920,AT5G27760,AT1G02820,AT2G35980,AT1G03850,AT4G23700,AT3G23240,AT2G34500,AT2G41380,AT5G22540,AT5G18150,AT1G64610
Botrytis,Senescence	AT1G02816	250	-17.0159441674	AT5G01800,AT4G27780,AT3G44300,AT3G49590,AT1G79900,AT4G22920,AT1G53580,AT1G02816,AT2G16790,AT3G19580,AT1G15380,AT2G40435,AT4G21980,AT3G11780,AT1G04970,AT3G25290,AT5G61850,AT5G24090,AT2G39970,AT2G21180,AT3G14990,AT1G60730,AT3G51430,AT1G17020,AT4G04620,AT2G24040,AT1G76150,AT2G45210,AT1G80160,AT2G15310
Shoot Cold,Shoot Uv	AT1G02870	250	-18.0161861164	AT4G25730,AT3G07300,AT1G02870,AT1G55900,AT1G30240,AT1G56110,AT2G40360,AT1G63810,AT5G22330,AT5G06550,AT5G12220,AT3G03060,AT4G38150,AT5G62440,AT1G31660,AT3G57660,AT3G12270,AT5G66540,AT1G42440,AT1G80270,AT5G09420,AT2G33730,AT1G08580,AT3G03960,AT2G18220,AT5G16750,AT1G72320,AT4G37090,AT3G06530,AT1G04870,AT3G26410
Botrytis,Senescence	AT1G03150	250	-8.91381186769	AT5G48655,AT2G15570,AT5G02040,AT4G12230,AT1G29970,AT1G53030,AT5G20650,AT1G79990,AT1G48140,AT2G28370,AT2G03690,AT1G75950,AT1G03150,AT3G14430,AT4G32130,AT1G60430,AT5G38650,AT5G53330,AT5G49540,AT3G60690,AT5G57860
Botrytis,Senescence	AT1G03220	250	-16.0342283678	AT1G03220,AT4G22920,AT5G58375,AT1G33030,AT4G38940,AT3G48890,AT3G10930,AT4G28085,AT5G47960,AT1G76600,AT5G18940,AT1G26410,AT3G63310,AT1G32690,AT2G47190,AT4G16260,AT3G08760,AT5G13080,AT3G02800,AT3G01970,AT5G60460,AT1G73500,AT3G18250,AT3G62590,AT1G24140,AT2G23810,AT4G18360,AT3G52400,AT1G80160
Botrytis,Senescence	AT1G03130	250	-17.0159441674	AT5G01530,AT1G30380,AT1G06680,AT5G51110,AT1G55670,AT2G46820,AT1G75690,AT1G21500,AT2G30790,AT1G52190,AT5G54270,AT2G05070,AT4G28750,AT1G55750,AT3G46780,AT1G54780,AT4G01150,AT1G50900,AT1G03130,AT4G25080,AT1G52230,AT2G21330,AT3G50685,AT1G32060,AT4G27700,AT1G77490,AT1G03600,AT3G56940,AT3G21055,AT5G12250
Botrytis,Senescence	AT1G03160	250	-13.2052437303	AT4G39960,AT2G35500,AT1G68560,AT5G42480,AT5G10560,AT1G01080,AT4G17560,AT5G46580,AT1G05850,AT4G18030,AT1G44920,AT1G17220,AT5G26780,AT3G15480,AT4G04890,AT3G02250,AT2G01760,AT2G45770,AT3G28460,AT4G20960,AT1G49380,AT5G51820,AT2G27680,AT3G01480,AT3G29320,AT1G03160
Botrytis,Shoot Uv	AT1G03360	250	-7.36314040533	AT3G55510,AT3G23620,AT5G61020,AT5G06550,AT1G50920,AT1G03360,AT2G35480,AT1G29940,AT5G14050,AT1G61870,AT3G02760,AT4G37910,AT5G41190,AT1G80270,AT2G19385,AT1G18850,AT4G08940,AT3G57150,AT3G26410
Shoot Cold,Shoot Uv	AT1G03360	250	-7.36314040533	AT4G16100,AT3G12340,AT5G14600,AT3G01160,AT5G06550,AT1G03360,AT3G05060,AT3G12860,AT3G13230,AT1G71850,AT1G06530,AT3G59670,AT3G22660,AT5G61770,AT1G30960,AT3G49240,AT5G02050,AT3G56070,AT1G33420
Shoot Cold,Shoot Uv	AT1G03530	250	-12.3028297488	AT3G63400,AT1G69250,AT5G64420,AT3G55510,AT3G23620,AT4G37210,AT1G03530,AT5G12220,AT4G38150,AT1G79150,AT2G35480,AT3G16810,AT3G08640,AT4G37120,AT3G13940,AT5G54910,AT5G55200,AT2G37990,AT2G18220,AT4G36580,AT3G21540,AT5G15750,AT1G72320,AT4G14420,AT3G26410
Botrytis,Senescence	AT1G03600	250	-42.6954894265	AT2G35370,AT5G36700,AT5G46110,AT1G30380,AT5G58250,AT1G19150,AT1G06680,AT2G26910,AT3G08030,AT3G51820,AT5G64040,AT5G10560,AT5G41760,AT2G43030,AT2G46820,AT1G75690,AT1G72640,AT4G34190,AT2G30790,AT4G32590,AT1G78630,AT4G28750,AT1G68585,AT3G46780,AT4G01150,AT1G70310,AT1G50900,AT1G03130,AT4G25080,AT1G52230,AT3G14240,AT1G05190,AT5G17870,AT2G21330,AT1G32060,AT5G53490,AT1G77490,AT3G04810,AT1G68590,AT3G56910,AT3G55800,AT3G20820,AT3G59780,AT5G40950,AT4G15790,AT1G03600,AT3G21055,AT1G20010,AT5G12250,AT3G61870,AT3G63410,AT1G20340
Botrytis,Senescence	AT1G03610	200	-5.91905940228	AT2G15570,AT1G65520,AT5G01800,AT1G22985,AT5G39610,AT1G03610,AT3G48020,AT4G27320,AT1G76150,AT1G14400,AT5G20650,AT1G79990,AT5G25350,AT2G48010,AT2G45170,AT5G58650,AT4G02380
Botrytis,Senescence	AT1G03687	250	-8.91381186769	AT3G52150,AT1G78040,AT2G26250,AT5G50420,AT1G08520,AT4G18480,AT3G62110,AT4G09650,AT4G01050,AT5G16715,AT5G42240,AT1G03687,AT1G15290,AT4G35920,AT4G28080,AT5G13630,AT1G31410,AT5G58480,AT1G64510,AT3G60320,AT1G79720
Botrytis,Senescence	AT1G03630	250	-7.36314040533	AT1G03630,AT3G52750,AT5G25080,AT4G24280,AT3G52380,AT5G15740,AT3G06770,AT2G24020,AT4G28660,AT4G29060,AT2G21385,AT5G52520,AT3G08740,AT4G11175,AT3G15850,AT2G44640,AT3G62910,AT4G37040,AT5G35630
Root Cold,Shoot Cold	AT1G03730	250	-33.7560017739	AT4G08500,AT1G20440,AT3G07650,AT3G14050,AT4G36010,AT1G18390,AT3G59350,AT2G31360,AT1G19370,AT1G09950,AT5G46520,AT1G76590,AT5G65300,AT1G03730,AT5G09870,AT5G47060,AT1G63090,AT2G21660,AT1G53440,AT1G53430,AT4G27720,AT5G46330,AT2G17840,AT1G20450,AT1G49720,AT4G20830,AT5G26340,AT1G75860,AT3G53260,AT3G21560,AT5G16910,AT5G48250,AT4G29190,AT1G03740,AT2G37580,AT2G27500,AT4G35480,AT3G04060,AT2G23120,AT4G19960,AT2G46620,AT5G17850,AT1G08930,AT2G44490,AT2G30250
Root Cold,Shoot Uv	AT1G03730	250	-8.91381186769	AT4G08500,AT3G52870,AT1G29340,AT1G73080,AT2G41100,AT4G28703,AT1G03730,AT1G33600,AT5G13190,AT5G17650,AT1G09940,AT1G55450,AT4G39640,AT1G19020,AT4G17900,AT1G28380,AT5G54720,AT3G08720,AT4G12720,AT5G02290,AT1G66090
Botrytis,Senescence	AT1G03850	250	-28.9509625956	AT2G45220,AT5G13330,AT2G45550,AT4G28460,AT4G18990,AT3G51090,AT3G60140,AT4G37900,AT2G32190,AT2G02720,AT3G05360,AT2G37750,AT1G79450,AT1G13340,AT2G31945,AT1G09560,AT1G30700,AT5G62150,AT2G45570,AT4G28940,AT1G14870,AT3G61930,AT5G02780,AT5G48410,AT1G25400,AT1G68620,AT3G63310,AT5G11210,AT3G13950,AT4G01870,AT5G57510,AT5G39050,AT3G15500,AT3G19020,AT2G31570,AT2G35980,AT1G03850,AT2G34500,AT5G22540,AT5G18150,AT5G38900
Root Cold,Shoot Cold	AT1G03905	250	-11.4217469321	AT1G77220,AT1G27760,AT2G40880,AT3G53620,AT4G30830,AT5G17760,AT1G46768,AT4G38400,AT1G58360,AT5G57100,AT5G20730,AT5G11110,AT3G17130,AT1G71950,AT5G13200,AT3G03170,AT2G20680,AT1G56600,AT1G03905,AT1G19110,AT4G35500,AT3G52190,AT5G04540,AT1G17130
Botrytis,Shoot Uv	AT1G04070	250	-8.91381186769	AT1G61370,AT4G12070,AT3G19260,AT1G18390,AT3G26670,AT5G25940,AT3G57280,AT4G25720,AT3G15352,AT5G18400,AT1G11200,AT1G30620,AT1G22180,AT1G76970,AT1G04070,AT4G12250,AT3G47550,AT4G25230,AT3G54150,AT3G51790,AT3G25610
Botrytis,Senescence	AT1G04430	250	-11.4217469321	AT3G21190,AT3G03220,AT5G57030,AT1G29670,AT1G06640,AT5G02830,AT5G13400,AT4G12420,AT5G40380,AT5G21060,AT1G26570,AT5G15740,AT1G71720,AT2G40280,AT5G06050,AT4G33220,AT1G26210,AT1G65010,AT1G21880,AT3G59040,AT1G01610,AT5G11790,AT1G04430,AT4G28050
Botrytis,Senescence	AT1G04580	250	-12.3028297488	AT2G18920,AT1G27100,AT4G15940,AT2G45550,AT5G13330,AT3G60140,AT3G29250,AT3G10320,AT4G26440,AT1G26930,AT4G32250,AT1G68450,AT5G40730,AT4G37150,AT1G74020,AT1G04580,AT1G15380,AT1G02390,AT4G14950,AT3G48580,AT2G17760,AT2G39970,AT1G19200,AT5G02420,AT4G21470
Botrytis,Senescence	AT1G04640	250	-12.3028297488	AT1G54500,AT4G33470,AT1G18730,AT1G19150,AT3G47070,AT1G71500,AT5G06340,AT4G14890,AT3G12210,AT1G64355,AT1G64680,AT1G01800,AT5G47110,AT2G29180,AT1G05070,AT5G27400,AT5G20130,AT2G39470,AT4G05090,AT4G16400,AT1G55370,AT1G04640,AT5G58260,AT1G16080,AT5G39210
Shoot Cold,Shoot Uv	AT1G04870	250	-8.12571333698	AT1G02870,AT1G55900,AT1G10490,AT1G56110,AT1G24510,AT5G22330,AT1G10590,AT3G03060,AT1G49150,AT3G16810,AT5G62440,AT5G27720,AT5G57870,AT2G33730,AT1G08580,AT3G03960,AT5G44320,AT3G06530,AT1G04870,AT5G25540
Botrytis,Senescence	AT1G04970	250	-8.12571333698	AT3G44300,AT1G23440,AT4G24000,AT5G58650,AT2G16790,AT2G20920,AT1G04970,AT5G64230,AT3G25290,AT5G24090,AT1G71950,AT2G21180,AT2G07687,AT4G19640,AT3G17770,AT5G43260,AT4G04620,AT1G76150,AT3G43230,AT3G09085
Botrytis,Senescence	AT1G05070	250	-11.4217469321	AT3G26070,AT1G54500,AT1G19150,AT4G02920,AT3G47070,AT1G65230,AT1G70760,AT5G50180,AT3G04940,AT1G64355,AT1G74520,AT1G68585,AT1G12250,AT1G60800,AT4G37930,AT5G47110,AT1G05070,AT5G53500,AT2G39470,AT1G65260,AT3G52840,AT1G55370,AT1G04640,AT5G58260
Botrytis,Senescence	AT1G05000	250	-21.1237040973	AT3G62770,AT2G45550,AT5G13330,AT3G51090,AT3G29250,AT3G10320,AT2G32190,AT4G26440,AT3G06420,AT2G37750,AT4G18980,AT1G68450,AT5G40730,AT1G12640,AT1G74020,AT5G48410,AT2G45570,AT5G62460,AT1G02390,AT4G28940,AT3G61930,AT1G55780,AT3G02875,AT4G14950,AT5G59840,AT2G17760,AT3G51970,AT2G39970,AT4G19810,AT2G14620,AT1G05000,AT1G29195,AT2G27180,AT1G19200
Botrytis,Senescence	AT1G05190	250	-46.7216358102	AT2G35370,AT5G36700,AT1G32470,AT1G17840,AT2G35500,AT1G18730,AT5G10560,AT5G41760,AT3G63190,AT1G01080,AT4G17560,AT4G17600,AT2G43030,AT1G28100,AT4G19530,AT1G42970,AT1G05850,AT3G47070,AT1G72640,AT4G14890,AT4G04640,AT3G10270,AT1G78630,AT4G26520,AT4G01800,AT3G63170,AT3G46780,AT5G42765,AT4G02790,AT1G05590,AT3G26720,AT1G70310,AT1G50900,AT2G47940,AT4G25080,AT3G14240,AT1G05190,AT4G05090,AT3G26710,AT4G03280,AT5G51820,AT1G32060,AT5G53490,AT1G11860,AT1G68590,AT3G55800,AT3G59780,AT5G40950,AT3G26060,AT5G16715,AT3G01480,AT3G55330,AT5G12250,AT3G54050,AT3G61870
Botrytis,Senescence	AT1G05460	250	-10.5626970098	AT1G49890,AT4G36530,AT1G16720,AT5G23120,AT4G04850,AT1G18060,AT4G13100,AT2G34460,AT1G45474,AT4G09350,AT1G25375,AT2G24290,AT1G23740,AT4G02630,AT1G77090,AT5G24165,AT1G72310,AT4G30993,AT5G58930,AT3G02690,AT4G13770,AT1G05460,AT5G61420
Botrytis,Senescence	AT1G05340	250	-17.0159441674	AT3G60140,AT4G22920,AT5G59820,AT2G37750,AT1G79450,AT1G13340,AT3G10930,AT2G31945,AT2G28400,AT1G74020,AT5G48410,AT1G30700,AT4G21980,AT5G18940,AT3G63310,AT3G55890,AT1G15670,AT2G47190,AT3G13950,AT4G03320,AT1G02470,AT3G15500,AT3G11150,AT1G05340,AT3G18250,AT3G62590,AT2G45210,AT1G80160,AT5G19000,AT2G40110
Botrytis,Senescence	AT1G05385	250	-8.12571333698	AT1G05385,AT1G11440,AT3G52840,AT4G32410,AT1G32470,AT2G01760,AT3G07670,AT4G14890,AT1G55370,AT1G08660,AT1G19150,AT1G44920,AT5G44520,AT2G28605,AT3G10840,AT5G58260,AT5G52100,AT3G09050,AT5G53500,AT1G49380
Botrytis,Shoot Uv	AT1G05385	250	-8.12571333698	AT4G35450,AT1G54500,AT5G57030,AT3G26085,AT4G19100,AT5G53580,AT1G65230,AT4G12420,AT2G37450,AT1G44920,AT1G64355,AT4G09350,AT1G74160,AT1G05385,AT1G51100,AT4G28100,AT5G17230,AT1G27950,AT4G11175,AT1G08540
Senescence,Shoot Cold	AT1G05385	200	-4.59179147799	AT1G05385,AT5G19290,AT3G50790,AT5G58310,AT1G08390,AT3G12685,AT4G24810,AT3G55040,AT3G10840,AT1G44920,AT1G10830,AT5G58260,AT1G07010,AT4G26520,AT2G39470
